CustomerID,Cluster,Recency,Frequency,Monetary,UniqueItemsPurchased,AvgDaysBetweenPurchases,FavoriteShoppingHour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Total_Spend,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,FavoriteShoppingDay,Rec1_StockCode,Rec1_Description,Rec2_StockCode,Rec2_Description,Rec3_StockCode,Rec3_Description
15561.0,2,11,5,722.74,27,6.0,11,1,1.0,0.2,722.74,180.685,185.35265567740504,-0.6259999999999877,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15563.0,2,8,5,1310.69,87,3.0,11,1,2.0,0.4,1310.69,327.6725,260.7226258401829,-72.323,3,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22178,VICTORIAN GLASS HANGING T-LIGHT
15570.0,2,6,13,4109.97,232,1.0,14,1,1.0,0.0769230769230769,4109.97,513.74625,437.5145436582651,-40.44702380952382,3,21212,PACK OF 72 RETROSPOT CAKE CASES,85099B,JUMBO BAG RED RETROSPOT,22492,MINI PAINT SET VINTAGE 
15584.0,2,23,5,722.61,89,1.0,10,1,1.0,0.2,722.61,180.6525,72.1666840839086,11.107,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15589.0,2,252,4,456.58,28,2.0,9,1,1.0,0.25,456.58,152.19333333333333,160.29517969462876,-103.45,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15594.0,2,15,6,1767.53,85,2.0,10,1,1.0,0.1666666666666666,1767.53,589.1766666666667,562.3484573050176,0.8449999999999989,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15596.0,2,100,9,1343.34,51,3.0,13,1,4.0,0.4444444444444444,1343.34,268.668,151.7200170379637,-86.765,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15597.0,2,29,2,315.72,22,0.0,13,1,1.0,0.5,315.72,315.72,0.0,0.0,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15602.0,2,7,14,1102.37,30,7.0,14,1,5.0,0.3571428571428571,1102.37,137.79625,131.114652220054,22.145833333333336,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15606.0,2,56,11,2422.64,51,2.0,15,1,2.0,0.1818181818181818,2422.64,346.09142857142854,210.6037040216032,-66.42535714285714,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15609.0,2,182,2,270.03000000000003,16,0.0,13,1,1.0,0.5,270.03000000000003,270.03000000000003,0.0,0.0,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15611.0,2,9,13,1547.39,22,7.0,10,1,2.0,0.1538461538461538,1547.39,221.0557142857143,89.54750207890463,15.00321428571429,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15618.0,2,32,5,747.03,38,2.0,8,1,1.0,0.2,747.03,249.01,98.35877388418382,67.49000000000001,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22178,VICTORIAN GLASS HANGING T-LIGHT
15620.0,2,49,6,1524.4,92,2.0,12,1,3.0,0.5,1524.4,508.1333333333334,140.4980556211841,122.925,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22178,VICTORIAN GLASS HANGING T-LIGHT
15625.0,2,99,8,1504.56,44,2.0,14,1,4.0,0.5,1504.56,501.52,239.5560324850952,-59.89499999999998,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15628.0,2,4,10,2865.64,85,2.0,12,1,1.0,0.1,2865.64,358.20500000000004,160.366605715066,1.50547619047619,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,22178,VICTORIAN GLASS HANGING T-LIGHT
15630.0,2,44,3,1180.4,57,2.0,15,1,1.0,0.3333333333333333,1180.4,590.2,281.8386208453341,398.58,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15632.0,2,15,10,3147.31,107,1.0,11,1,2.0,0.2,3147.31,449.6157142857143,138.23615154957866,-40.13892857142857,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15638.0,2,300,1,-94.0,2,0.0,15,1,1.0,1.0,-94.0,-94.0,0.0,0.0,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15643.0,2,178,6,647.4,31,2.0,14,1,3.0,0.5,647.4,323.70000000000005,18.950461735799504,-26.80000000000001,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15646.0,2,157,4,425.14,35,6.0,9,1,1.0,0.25,425.14,141.71333333333334,42.844492450411096,-41.1,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15648.0,2,203,4,602.6,23,2.0,15,1,2.0,0.5,602.6,200.86666666666667,181.0915261223819,37.32499999999999,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15655.0,2,232,2,511.32,34,0.0,15,1,1.0,0.5,511.32,511.32,0.0,0.0,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15658.0,2,189,8,958.9,40,3.0,10,1,3.0,0.375,958.9,159.81666666666666,188.9851757854744,-11.928571428571423,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15660.0,2,24,12,1552.01,55,3.0,13,1,3.0,0.25,1552.01,221.71571428571428,135.76614009110702,18.076071428571428,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15664.0,2,50,2,358.63,19,17.0,10,1,1.0,0.5,358.63,179.315,292.9048419709036,414.23,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15669.0,2,39,5,677.69,31,6.0,17,1,1.0,0.2,677.69,169.4225,53.23373014358473,-33.849000000000004,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15671.0,2,18,10,2635.49,52,3.0,9,1,3.0,0.3,2635.49,527.098,177.330016128122,35.058000000000014,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15674.0,2,72,6,1744.02,87,1.0,15,1,2.0,0.3333333333333333,1744.02,436.005,453.2339662543693,248.292,1,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES,85099B,JUMBO BAG RED RETROSPOT
15681.0,2,17,6,946.36,32,3.0,13,1,1.0,0.1666666666666666,946.36,315.4533333333333,62.90531403095715,-51.26999999999999,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15687.0,2,8,11,2981.5,119,1.0,13,1,2.0,0.1818181818181818,2981.5,425.9285714285714,155.22182336134006,-16.122857142857143,2,84879,ASSORTED COLOUR BIRD ORNAMENT,22178,VICTORIAN GLASS HANGING T-LIGHT,22492,MINI PAINT SET VINTAGE 
15694.0,2,0,14,6408.6,41,4.0,9,1,1.0,0.0714285714285714,6408.6,640.86,393.5234875102402,69.0309090909091,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15696.0,2,32,12,2644.46,140,1.0,14,1,4.0,0.3333333333333333,2644.46,440.7433333333333,313.73716309463026,-12.498857142857132,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,21212,PACK OF 72 RETROSPOT CAKE CASES,85099B,JUMBO BAG RED RETROSPOT
15700.0,2,171,3,664.03,85,0.0,15,1,1.0,0.3333333333333333,664.03,664.03,0.0,0.0,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15706.0,2,59,7,1001.81,50,0.0,14,1,3.0,0.4285714285714285,1001.81,333.93666666666667,154.12575071458156,-144.35000000000002,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15708.0,2,40,11,3329.7200000000003,124,1.0,11,1,4.0,0.3636363636363636,3329.7200000000003,554.9533333333334,132.83317878702846,38.65371428571429,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15713.0,2,142,3,346.75,18,11.0,13,1,1.0,0.3333333333333333,346.75,173.375,17.21805012189245,24.350000000000023,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15719.0,2,32,14,5042.31,298,0.0,12,1,1.0,0.0714285714285714,5042.31,458.3918181818181,124.03633006649156,3.631545454545456,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22492,MINI PAINT SET VINTAGE ,23084,RABBIT NIGHT LIGHT
15722.0,2,35,6,2181.21,47,3.0,12,1,1.0,0.1666666666666666,2181.21,545.3025,219.20305584472743,167.003,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15724.0,2,200,3,212.3,11,7.0,14,1,1.0,0.3333333333333333,212.3,70.76666666666667,66.66378952124859,5.475000000000001,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15729.0,2,197,2,62.0,5,2.0,12,1,1.0,0.5,62.0,62.0,0.0,0.0,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15730.0,2,65,4,1108.38,68,1.0,12,1,1.0,0.25,1108.38,369.46,75.9317779325626,-55.634999999999984,1,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15737.0,2,14,12,1121.21,60,2.0,10,1,4.0,0.3333333333333333,1121.21,224.242,139.04728789156587,-70.69200000000001,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15738.0,2,18,19,4788.77,46,2.0,12,1,3.0,0.1578947368421052,4788.77,399.0641666666667,158.27015979350185,-6.988426573426572,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15745.0,2,8,6,1071.24,57,3.0,10,1,2.0,0.3333333333333333,1071.24,214.248,219.358646444584,-45.27600000000001,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15746.0,2,133,2,182.96,28,0.0,15,1,1.0,0.5,182.96,182.96,0.0,0.0,3,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15750.0,2,2,9,2451.23,214,1.0,12,1,1.0,0.1111111111111111,2451.23,408.53833333333336,107.28613823167775,22.480857142857143,2,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT
15752.0,2,39,8,2628.93,236,0.0,11,1,1.0,0.125,2628.93,375.5614285714286,106.12782174161048,33.31428571428571,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15754.0,2,50,4,455.67,24,6.0,10,1,1.0,0.25,455.67,151.89,59.91081121133313,30.225,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15755.0,2,0,8,2318.88,127,1.0,15,1,2.0,0.25,2318.88,386.48,312.9175288155012,-39.30228571428571,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,22178,VICTORIAN GLASS HANGING T-LIGHT
15763.0,2,31,3,1048.67,58,0.0,12,1,1.0,0.3333333333333333,1048.67,524.335,56.70289278334928,80.19000000000005,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15777.0,2,240,5,1021.61,18,5.0,16,1,1.0,0.2,1021.61,340.53666666666663,46.82189694291905,-23.045000000000016,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15781.0,2,24,4,333.56,20,14.0,14,1,1.0,0.25,333.56,111.18666666666668,25.7517578688006,25.405,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15785.0,2,29,8,2303.75,58,3.0,14,1,3.0,0.375,2303.75,383.9583333333333,367.1294280450243,-21.65457142857145,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15793.0,2,8,4,948.96,6,21.0,11,1,1.0,0.25,948.96,316.32,17.8862181581239,15.160000000000023,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT
15796.0,2,0,9,2707.61,69,2.0,11,1,1.0,0.1111111111111111,2707.61,386.8014285714286,121.2526159757074,-5.444285714285714,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15801.0,2,45,4,1042.19,61,0.0,15,1,1.0,0.25,1042.19,521.095,542.8812312559719,767.75,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15809.0,2,35,6,399.21,31,6.0,11,1,1.0,0.1666666666666666,399.21,79.84200000000001,81.5251643359276,-44.512,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15810.0,2,78,7,1145.43,66,1.0,19,1,3.0,0.4285714285714285,1145.43,229.086,320.191387735523,-166.08800000000002,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15811.0,2,16,9,2171.32,117,2.0,15,1,3.0,0.3333333333333333,2171.32,361.8866666666667,193.93918631021083,13.588571428571436,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15823.0,2,336,1,-811.86,15,0.0,12,1,1.0,1.0,-811.86,-811.86,0.0,0.0,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15826.0,2,50,4,1649.36,64,2.0,16,1,1.0,0.25,1649.36,824.6800000000001,148.03987570921555,209.36,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22178,VICTORIAN GLASS HANGING T-LIGHT
15827.0,2,72,20,1648.54,72,2.0,15,1,6.0,0.3,1648.54,164.85399999999998,69.92711383211014,8.658060606060607,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15830.0,2,28,2,547.7,39,0.0,10,1,1.0,0.5,547.7,547.7,0.0,0.0,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15831.0,2,57,4,747.76,64,3.0,13,1,1.0,0.25,747.76,249.25333333333333,104.8999582141639,47.35499999999999,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15834.0,2,69,6,2082.4,242,1.0,17,1,2.0,0.3333333333333333,2082.4,520.6,546.4594180723761,50.39200000000002,0,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15836.0,2,44,2,117.47,10,0.0,17,1,1.0,0.5,117.47,117.47,0.0,0.0,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15839.0,2,24,5,1020.74,56,1.0,12,1,2.0,0.4,1020.74,340.24666666666667,135.16291404572976,-34.400000000000006,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15840.0,2,58,3,345.66,26,4.0,11,1,1.0,0.3333333333333333,345.66,172.82999999999998,83.45274231563633,-118.02,0,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15841.0,2,63,6,1209.1,36,5.0,14,1,2.0,0.3333333333333333,1209.1,241.82,259.859190331995,-34.406,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15845.0,2,17,10,3650.87,97,2.0,10,1,2.0,0.2,3650.87,456.35875,287.782859136016,28.263452380952376,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15861.0,2,11,9,3000.36,339,0.0,15,1,1.0,0.1111111111111111,3000.36,750.0899999999999,392.6697002146545,190.864,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,22178,VICTORIAN GLASS HANGING T-LIGHT
15864.0,2,21,8,1769.7800000000002,16,12.0,10,1,2.0,0.25,1769.7800000000002,294.9633333333333,212.6631956561047,65.41085714285714,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15867.0,2,4,16,3791.25,301,0.0,15,1,1.0,0.0625,3791.25,315.9375,132.61356314323757,-4.83632867132867,0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT
15874.0,2,62,9,4330.67,123,1.0,12,1,2.0,0.2222222222222222,4330.67,721.7783333333333,804.1263399595033,172.93285714285716,4,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15877.0,2,1,3,440.78,122,0.0,11,1,1.0,0.3333333333333333,440.78,220.39,30.92885060909957,-43.73999999999998,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15880.0,2,368,2,313.28000000000003,95,0.0,13,1,1.0,0.5,313.28000000000003,313.28000000000003,0.0,0.0,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,21212,PACK OF 72 RETROSPOT CAKE CASES
15881.0,2,311,8,438.24,26,1.0,16,1,3.0,0.375,438.24,219.12,148.02573357359188,209.34,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15882.0,2,198,5,493.08,22,7.0,13,1,1.0,0.2,493.08,246.54,143.54267658086914,-203.0,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15888.0,2,79,2,135.6,10,0.0,12,1,1.0,0.5,135.6,135.6,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15898.0,2,0,6,1384.68,70,4.0,11,1,1.0,0.1666666666666666,1384.68,276.93600000000004,202.3610002693207,-44.45000000000002,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15906.0,2,19,8,1521.79,114,1.0,13,1,1.0,0.125,1521.79,304.358,185.92906959375665,-5.321999999999997,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15916.0,2,15,10,1491.24,125,2.0,13,1,2.0,0.2,1491.24,248.54,166.80296400244214,26.340000000000007,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15922.0,2,371,2,363.6,11,0.0,13,1,1.0,0.5,363.6,363.6,0.0,0.0,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15932.0,2,3,11,2461.85,93,2.0,14,1,3.0,0.2727272727272727,2461.85,307.73125,12.687366536947575,-3.083928571428577,0,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22178,VICTORIAN GLASS HANGING T-LIGHT,85099B,JUMBO BAG RED RETROSPOT
15950.0,2,1,5,1705.26,86,3.0,11,1,1.0,0.2,1705.26,341.052,267.0864582302892,-122.241,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15951.0,2,0,3,669.57,36,6.0,11,1,1.0,0.3333333333333333,669.57,334.785,57.11301471643737,-80.76999999999992,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15953.0,2,14,10,1634.53,65,3.0,14,1,2.0,0.2,1634.53,272.4216666666667,112.0221073568368,46.85114285714285,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT
15955.0,2,23,16,4389.81,137,1.0,14,1,2.0,0.125,4389.81,548.7262499999999,308.3204953540344,38.5220238095238,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22178,VICTORIAN GLASS HANGING T-LIGHT,85099B,JUMBO BAG RED RETROSPOT
15969.0,2,2,4,582.9,20,9.0,12,1,1.0,0.25,582.9,145.725,168.28704396556105,-82.66999999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15973.0,2,235,3,99.77000000000002,4,26.0,11,1,2.0,0.6666666666666666,99.77000000000002,33.25666666666668,255.3462818083188,-159.38500000000005,2,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
15974.0,2,38,8,3429.55,141,1.0,10,1,1.0,0.125,3429.55,489.9357142857143,206.1351430378578,-14.473571428571434,3,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21212,PACK OF 72 RETROSPOT CAKE CASES
15984.0,2,2,11,2816.97,217,1.0,14,1,1.0,0.0909090909090909,2816.97,352.12125000000003,352.20357913479126,92.33035714285715,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22178,VICTORIAN GLASS HANGING T-LIGHT,22492,MINI PAINT SET VINTAGE 
15985.0,2,122,3,1037.42,29,3.0,11,1,1.0,0.3333333333333333,1037.42,345.8066666666667,510.1439453069431,-328.37,6,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,85123A,WHITE HANGING HEART T-LIGHT HOLDER
